"yearID","lgID","salary","POS","GS","PO","A","E","DP","AB","R","H","X2B","X3B","HR","RBI","BB","SO","IBB","HBP","SH","SF","GIDP"
1987,"NL",300001,"OF",14,24,3,2,2,99,8,17,5,1,1,10,9,11,1,1,2,1,7
1988,"NL",300001,"1B",11,85,10,4,6,150,15,37,3,1,1,12,23,14,1,2,1,2,5
1988,"NL",300001,"P",1,1,1,1,1,150,15,37,3,1,1,12,23,14,1,2,1,2,5
1988,"NL",300001,"OF",22,46,2,1,1,150,15,37,3,1,1,12,23,14,1,2,1,2,5
1989,"AL",365001,"1B",16,125,13,3,18,321,37,97,18,1,6,50,30,27,5,2,2,5,14
1989,"AL",365001,"OF",62,93,3,2,2,321,37,97,18,1,6,50,30,27,5,2,2,5,14
1990,"AL",595001,"P",1,1,1,1,1,70,4,13,2,2,1,9,8,15,1,2,1,2,1
1990,"AL",595001,"1B",5,24,4,2,2,70,4,13,2,2,1,9,8,15,1,2,1,2,1
1990,"AL",595001,"OF",9,20,2,1,2,70,4,13,2,2,1,9,8,15,1,2,1,2,1
2013,"NL",500626,"P",24,6,20,1,2,33,1,1,1,1,1,2,2,22,1,2,6,1,1
2006,"NL",359001,"P",1,3,17,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,"NL",453001,"P",1,5,14,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,"NL",1200001,"P",1,3,15,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,"NL",1625001,"P",1,4,17,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,"NL",2150001,"P",1,9,10,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
2011,"NL",2000001,"P",1,1,8,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1989,"NL",85001,"P",6,4,4,1,2,7,1,1,1,1,1,1,3,4,1,1,3,1,1
2007,"AL",380001,"C",15,107,6,1,1,57,1,15,1,1,1,8,4,13,1,1,3,1,3
2011,"NL",419001,"OF",55,135,3,4,1,280,45,72,10,2,19,51,20,79,4,6,2,5,2
2012,"NL",495001,"OF",81,182,5,4,1,348,45,93,17,6,8,32,19,82,1,8,4,1,9
2013,"NL",1325001,"OF",45,102,2,1,2,225,30,54,12,2,10,24,10,52,1,6,5,3,5
2014,"NL",1760001,"OF",56,132,1,1,1,276,35,62,16,3,9,23,16,65,1,3,6,3,4
2015,"NL",2160001,"OF",18,28,2,1,1,56,9,11,3,1,3,10,16,18,3,1,1,3,2
2016,"NL",1250001,"OF",22,60,1,1,1,140,19,31,4,2,10,18,14,45,1,3,1,2,1
1993,"AL",109001,"C",3,26,6,1,2,14,2,4,1,1,1,2,1,2,1,1,1,1,1
1994,"AL",110001,"C",1,13,3,1,1,7,2,2,1,1,1,2,1,2,1,1,1,1,1
1995,"AL",112001,"C",29,168,14,2,5,87,10,15,3,2,1,8,12,26,1,2,4,1,3
2011,"AL",418401,"P",30,16,17,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1
2012,"AL",489501,"P",32,18,22,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1
2013,"AL",503001,"P",32,10,15,1,2,4,1,2,1,1,1,1,1,2,1,1,1,1,1
2015,"NL",4275001,"P",28,12,20,3,1,42,4,10,1,1,1,8,3,15,1,3,4,2,1
2016,"NL",7000001,"P",33,9,29,1,4,55,4,10,2,1,1,5,5,25,1,1,9,1,2
1997,"AL",165001,"P",9,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
1998,"AL",216501,"P",34,9,13,2,1,6,1,2,1,1,1,1,1,3,1,1,2,1,1
1999,"AL",2250001,"P",36,5,25,4,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1
2000,"AL",3750001,"P",36,9,18,2,2,6,1,1,1,1,1,1,1,3,1,1,1,1,1
2001,"AL",4500001,"P",35,16,17,2,2,5,1,1,1,1,1,1,1,2,1,1,1,1,1
2002,"NL",3000001,"P",31,5,18,2,2,47,4,3,1,1,1,2,9,17,1,2,7,1,2
2003,"AL",1000001,"P",25,5,13,4,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
2006,"NL",850001,"P",3,2,2,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,1
2001,"NL",210001,"3B",3,5,11,1,2,217,29,49,11,4,11,37,22,57,3,2,1,2,4
2001,"NL",210001,"1B",49,434,32,5,42,217,29,49,11,4,11,37,22,57,3,2,1,2,4
2001,"NL",210001,"OF",2,3,1,1,1,217,29,49,11,4,11,37,22,57,3,2,1,2,4
2002,"NL",250001,"1B",32,286,28,5,35,211,21,52,17,1,7,23,12,58,3,4,2,7,6
2002,"NL",250001,"3B",15,9,25,2,1,211,21,52,17,1,7,23,12,58,3,4,2,7,6
2002,"NL",250001,"OF",4,16,2,1,1,211,21,52,17,1,7,23,12,58,3,4,2,7,6
2003,"NL",575001,"3B",131,89,237,20,21,477,57,125,22,1,24,68,44,132,4,11,1,8,11
2004,"NL",1687501,"3B",67,46,106,17,11,275,25,73,14,2,5,29,25,61,2,6,2,3,11
2004,"NL",1687501,"1B",11,69,4,3,8,275,25,73,14,2,5,29,25,61,2,6,2,3,11
2005,"NL",2812501,"1B",15,104,10,2,10,169,19,51,14,2,5,25,15,31,1,4,1,4,8
2005,"NL",2812501,"3B",18,13,42,3,5,169,19,51,14,2,5,25,15,31,1,4,1,4,8
2006,"NL",800001,"OF",1,2,1,1,1,241,31,80,20,6,11,48,22,56,2,7,7,6,8
2006,"NL",800001,"1B",43,376,26,1,49,241,31,80,20,6,11,48,22,56,2,7,7,6,8
2006,"NL",800001,"3B",6,8,24,3,1,241,31,80,20,6,11,48,22,56,2,7,7,6,8
2007,"NL",2300001,"3B",54,28,98,10,4,281,22,70,20,1,6,40,20,63,3,4,3,5,11
2007,"NL",2300001,"1B",13,94,5,2,13,281,22,70,20,1,6,40,20,63,3,4,3,5,11
2009,"NL",950001,"3B",36,32,71,8,12,215,19,59,12,1,4,34,14,55,2,4,2,4,11
2009,"NL",950001,"1B",5,34,6,2,3,215,19,59,12,1,4,34,14,55,2,4,2,4,11
2010,"NL",950001,"1B",3,18,3,1,1,255,26,57,13,5,5,40,27,77,2,5,1,4,8
2010,"NL",950001,"3B",51,40,102,8,9,255,26,57,13,5,5,40,27,77,2,5,1,4,8
2011,"NL",1000001,"3B",18,15,32,4,4,111,11,22,6,1,1,7,12,36,2,3,2,1,3
2011,"NL",1000001,"1B",2,8,1,1,2,111,11,22,6,1,1,7,12,36,2,3,2,1,3
2011,"NL",1000001,"2B",1,2,2,1,1,111,11,22,6,1,1,7,12,36,2,3,2,1,3
1997,"NL",150001,"OF",15,17,3,1,1,94,14,27,3,2,6,12,9,12,1,1,1,1,2
1997,"NL",150001,"1B",8,69,11,1,8,94,14,27,3,2,6,12,9,12,1,1,1,1,2
1998,"NL",190001,"1B",135,1165,147,8,157,531,79,168,38,2,26,98,54,55,6,7,2,6,16
1999,"NL",750001,"1B",149,1244,104,10,153,579,115,186,40,6,36,114,69,78,7,7,1,5,15
2000,"NL",1300001,"1B",157,1327,150,8,144,581,139,217,60,3,43,148,104,62,23,5,1,11,13
2001,"NL",4950001,"1B",158,1303,121,3,140,588,133,198,55,3,50,147,99,105,16,6,2,6,15
2002,"NL",5000001,"1B",156,1358,114,8,139,554,108,183,40,5,31,110,100,92,22,6,1,11,11
2003,"NL",10600001,"1B",160,1419,157,12,150,584,136,210,50,6,34,118,112,73,22,3,1,8,20
2004,"NL",11600001,"1B",152,1357,145,5,131,548,116,191,50,3,33,97,128,73,20,4,1,7,13
2005,"NL",12600001,"1B",143,1238,121,6,137,510,93,164,46,3,21,80,107,81,23,10,2,2,15
2006,"NL",16600001,"1B",146,1368,88,5,157,547,95,166,41,6,16,82,92,65,16,7,1,7,11
2007,"NL",16600001,"1B",153,1449,96,3,154,558,87,179,43,3,18,92,117,75,17,3,1,8,16
2008,"NL",16600001,"1B",82,831,58,4,80,300,40,80,17,1,8,30,62,51,9,2,1,1,10
2009,"NL",16600001,"1B",148,1350,97,4,116,545,80,178,39,4,16,87,90,74,6,3,1,11,16
2010,"NL",17775001,"1B",106,933,78,9,117,399,49,103,19,2,9,38,68,91,4,3,1,7,11
2011,"NL",20275001,"1B",114,986,105,4,111,422,60,128,28,1,15,70,60,72,6,4,1,9,7
2012,"NL",6075001,"1B",65,567,58,3,54,241,32,58,17,2,8,38,40,45,2,2,1,4,7
2013,"NL",6175001,"1B",105,942,93,3,97,398,42,100,23,2,16,62,41,88,2,1,1,6,5
2015,"AL",509501,"P",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,"AL",100001,"3B",4,3,6,1,1,14,1,3,1,1,1,2,1,6,1,1,1,1,1
1990,"AL",100001,"2B",1,1,1,1,1,14,1,3,1,1,1,2,1,6,1,1,1,1,1
1992,"AL",120001,"OF",3,3,1,1,1,28,8,7,2,1,1,2,4,8,1,1,1,1,3
1992,"AL",120001,"SS",1,2,1,2,1,28,8,7,2,1,1,2,4,8,1,1,1,1,3
1992,"AL",120001,"3B",1,1,1,1,1,28,8,7,2,1,1,2,4,8,1,1,1,1,3
1992,"AL",120001,"C",6,30,6,1,1,28,8,7,2,1,1,2,4,8,1,1,1,1,3
1993,"AL",132501,"C",67,396,39,5,6,216,32,56,17,1,7,27,33,56,1,2,7,2,3
1993,"AL",132501,"OF",1,3,1,1,1,216,32,56,17,1,7,27,33,56,1,2,7,2,3
1993,"AL",132501,"2B",1,3,2,1,2,216,32,56,17,1,7,27,33,56,1,2,7,2,3
1993,"AL",132501,"1B",1,6,1,1,1,216,32,56,17,1,7,27,33,56,1,2,7,2,3
1994,"AL",210001,"1B",5,36,3,2,5,199,24,45,12,1,4,21,17,52,1,1,3,1,6
1994,"AL",210001,"3B",7,4,11,1,1,199,24,45,12,1,4,21,17,52,1,1,3,1,6
1994,"AL",210001,"2B",25,38,67,6,14,199,24,45,12,1,4,21,17,52,1,1,3,1,6
1994,"AL",210001,"OF",1,1,1,1,1,199,24,45,12,1,4,21,17,52,1,1,3,1,6
1994,"AL",210001,"C",25,171,16,1,3,199,24,45,12,1,4,21,17,52,1,1,3,1,6
1995,"NL",350001,"2B",4,5,8,1,1,119,12,18,2,1,4,10,13,32,1,3,2,2,9
1995,"NL",350001,"C",30,186,16,4,2,119,12,18,2,1,4,10,13,32,1,3,2,2,9
1985,"AL",310001,"OF",135,336,9,6,4,503,71,122,29,3,15,69,49,105,3,4,2,3,12
1986,"AL",412001,"OF",8,50,3,2,1,52,9,11,4,1,2,4,3,16,1,1,2,1,2
1987,"AL",525001,"OF",46,115,1,6,1,185,31,44,11,1,9,26,23,49,1,1,2,3,4
1988,"AL",225001,"OF",128,383,6,8,3,508,101,155,39,2,25,95,48,93,2,5,6,8,15
1989,"AL",850001,"OF",146,386,6,10,2,580,78,146,25,4,16,81,55,132,2,4,2,7,14
1990,"AL",850001,"OF",113,320,6,5,2,451,66,123,29,1,21,64,41,106,2,2,2,3,6
1991,"AL",2500001,"2B",1,1,1,1,1,573,87,159,34,1,26,86,59,114,4,5,2,3,10
1991,"AL",2500001,"OF",139,363,11,2,3,573,87,159,34,1,26,86,59,114,4,5,2,3,10
1992,"AL",2600001,"OF",12,20,1,2,1,64,2,10,2,1,1,3,3,17,1,1,1,1,1
1993,"AL",2250001,"OF",72,206,8,3,5,383,38,85,20,1,21,54,33,114,1,1,1,9,2
1994,"AL",750001,"OF",38,73,5,4,1,199,28,50,15,2,6,32,17,29,2,2,2,3,4
2013,"NL",492001,"P",1,3,9,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,"NL",512001,"P",1,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"NL",600001,"P",1,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1985,"AL",1470001,"OF",141,440,8,10,4,548,147,173,29,6,25,73,100,66,2,4,1,6,9
1986,"AL",1570001,"OF",145,427,5,7,1,609,131,161,32,6,29,75,90,82,3,3,1,3,13
1987,"AL",1670001,"OF",70,190,4,5,2,359,79,105,18,4,18,38,81,53,2,3,1,1,11
1988,"AL",1770001,"OF",136,321,8,13,6,555,119,170,31,3,7,51,83,55,2,4,3,7,7
1989,"AL",2120001,"OF",65,145,4,2,1,236,42,59,14,2,4,23,57,30,1,2,1,2,1
1990,"AL",2350001,"OF",119,290,6,6,1,490,120,160,34,4,29,62,98,61,3,5,3,3,14
1991,"AL",3250001,"OF",119,250,11,9,2,471,106,127,18,2,19,58,99,74,8,8,1,4,8
1992,"AL",3250001,"OF",106,232,10,5,3,397,78,113,19,4,16,47,96,57,6,7,1,4,6
1993,"AL",3550001,"OF",75,183,6,6,2,319,78,105,20,2,18,48,86,47,7,3,1,3,9
1994,"AL",4800001,"OF",71,167,5,5,1,297,67,78,14,1,7,21,73,46,2,6,2,3,1
1995,"AL",3800001,"OF",90,163,6,3,2,408,68,123,32,2,10,55,73,67,3,5,2,4,9
1996,"NL",3250001,"OF",123,229,4,7,1,466,111,113,18,3,10,30,126,91,3,11,1,3,6
1997,"NL",3045001,"OF",75,161,5,8,2,289,64,80,12,1,7,28,72,63,3,5,1,3,8
1998,"AL",1150001,"OF",145,328,4,5,2,543,102,129,17,2,15,58,119,115,1,6,3,4,6
1999,"NL",1900001,"OF",114,169,1,3,1,439,90,139,31,1,13,43,83,83,2,3,2,4,5
2000,"NL",2000001,"OF",30,36,1,3,1,97,18,22,2,1,1,3,26,21,2,3,1,2,3
2001,"NL",300001,"OF",99,159,6,4,3,380,71,87,18,4,9,43,82,85,1,4,1,3,9
2002,"AL",350001,"OF",46,84,5,6,1,180,41,41,7,2,6,17,39,48,1,5,1,2,4
1994,"NL",109001,"P",3,2,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
1985,"AL",150001,"OF",46,80,4,5,1,194,26,59,9,4,4,32,19,35,1,1,2,2,11
1986,"AL",200001,"OF",8,9,1,3,1,27,3,3,2,1,1,4,1,6,1,1,1,2,4
1987,"AL",75001,"OF",26,34,1,3,1,115,15,34,8,1,4,10,13,20,2,1,1,1,8
1985,"AL",737001,"OF",13,19,2,1,1,42,6,6,2,1,3,7,5,9,2,1,1,2,5
1986,"AL",939334,"OF",68,145,7,6,3,284,46,78,14,2,15,48,27,42,6,2,5,4,12
1986,"AL",939334,"1B",3,45,4,1,4,284,46,78,14,2,15,48,27,42,6,2,5,4,12
1987,"AL",989334,"1B",8,57,5,2,8,163,15,40,11,1,6,26,15,19,2,1,1,1,9
1987,"AL",989334,"OF",36,59,2,3,1,163,15,40,11,1,6,26,15,19,2,1,1,1,9
1988,"AL",989334,"OF",15,43,1,4,1,128,13,32,2,1,4,20,8,21,2,2,2,4,3
1988,"AL",989334,"1B",12,88,10,1,11,128,13,32,2,1,4,20,8,21,2,2,2,4,3
2015,"NL",510001,"P",33,18,30,1,3,61,3,4,2,1,1,2,2,25,1,1,4,1,3
2016,"NL",541001,"P",31,17,31,1,3,59,2,9,1,1,1,3,2,30,1,2,9,1,1
2012,"AL",480001,"P",17,6,8,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1
2013,"AL",495001,"P",9,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,"AL",518401,"P",1,5,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
2016,"AL",523401,"P",1,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2003,"AL",302001,"P",31,9,23,3,3,5,2,2,1,1,2,2,1,2,1,1,1,1,2
2004,"AL",315001,"P",31,14,28,1,3,6,1,2,1,1,1,1,2,5,1,1,1,1,1
2005,"AL",362501,"P",32,17,24,2,2,8,2,2,1,1,1,1,1,4,1,1,1,1,1
2006,"AL",1950001,"P",14,2,14,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,"NL",2925001,"P",16,4,23,1,1,28,2,2,2,1,1,2,3,11,1,1,2,1,1
2008,"NL",1500001,"P",20,4,23,1,1,36,5,10,3,2,1,2,2,22,1,1,2,1,1
2009,"AL",1500001,"P",12,7,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,"AL",1200001,"P",2,7,10,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1985,"AL",60001,"P",1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1986,"AL",191001,"P",1,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1987,"AL",331001,"P",1,10,13,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1988,"AL",725001,"P",1,2,10,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1989,"AL",975001,"P",1,4,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,"AL",1166668,"P",1,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1992,"AL",3391668,"P",1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1993,"AL",3777626,"P",1,7,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1994,"AL",3752626,"P",1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1995,"NL",2325001,"P",1,5,5,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1998,"NL",170001,"C",31,190,15,2,2,116,17,36,9,2,4,19,12,27,1,4,3,2,5
2007,"NL",400001,"P",1,5,11,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,"NL",1600001,"P",5,9,3,1,1,9,2,3,2,1,1,2,1,3,1,1,3,1,1
1987,"AL",62501,"P",1,9,12,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1
1988,"AL",115001,"P",1,5,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1989,"AL",195001,"P",1,6,13,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,"AL",335001,"P",1,8,17,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1991,"AL",1100001,"P",1,7,11,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1992,"AL",2437501,"P",1,10,10,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1993,"AL",4333334,"P",1,7,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1994,"AL",1333334,"P",1,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1995,"AL",4833335,"P",1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1996,"AL",1519682,"P",1,2,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,"AL",382049,"P",2,4,4,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1
1998,"NL",170001,"P",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1992,"NL",109001,"P",29,14,31,4,3,55,4,9,1,1,2,8,2,11,1,1,6,1,2
1993,"NL",152001,"P",16,6,12,2,2,23,2,3,1,1,1,3,2,4,1,1,3,2,1
1994,"NL",130001,"P",16,9,14,1,4,32,6,10,2,1,1,3,4,7,1,1,6,1,2
1995,"NL",240001,"P",22,12,26,1,4,43,2,3,1,1,1,2,1,12,1,1,6,1,1
1997,"AL",400001,"P",6,5,18,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1
1998,"AL",1367501,"P",3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1999,"AL",1500001,"P",5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1992,"AL",140001,"P",1,11,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1993,"AL",212501,"P",1,6,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1994,"AL",180001,"P",1,3,4,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
1995,"NL",400001,"P",1,5,10,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1
1996,"NL",750001,"P",1,5,8,3,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1
1997,"NL",550001,"P",1,7,5,2,1,5,1,1,1,1,1,1,1,3,1,1,1,1,2
1998,"NL",725001,"P",1,5,5,1,2,5,1,1,1,1,1,1,1,3,1,1,2,1,1
1999,"NL",725001,"P",1,3,7,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
2000,"NL",800001,"P",1,5,7,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2001,"AL",1200001,"P",1,5,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,"NL",120001,"P",1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1991,"NL",100001,"P",1,5,6,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1
1992,"NL",380001,"P",1,6,14,3,1,5,2,2,1,1,1,1,1,4,1,1,1,1,1
1993,"NL",450001,"P",1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
2006,"NL",329001,"P",30,17,28,3,1,49,3,5,2,1,1,3,4,29,1,1,6,1,1
2007,"NL",392001,"P",10,7,12,1,1,15,1,4,1,1,1,3,1,9,1,1,3,1,1
2008,"NL",410001,"P",2,2,7,1,1,3,1,1,1,1,1,1,1,2,1,1,2,1,1
2010,"NL",425001,"P",1,3,12,2,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1
2011,"NL",1400001,"P",10,5,9,1,1,15,1,1,1,1,1,1,2,6,1,1,3,1,1
2012,"NL",750001,"P",1,5,6,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1991,"AL",100001,"P",2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1992,"AL",109001,"P",3,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1993,"AL",182501,"P",33,13,23,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1994,"AL",550001,"P",25,13,21,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1995,"AL",1250001,"P",31,13,19,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1996,"AL",2350001,"P",36,12,32,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1997,"AL",3300001,"P",36,20,35,2,2,8,1,1,1,1,1,1,1,3,1,1,1,1,1
1998,"AL",3250001,"P",30,16,23,3,2,6,1,1,1,1,1,1,1,3,1,1,2,1,1
1999,"AL",8600001,"P",35,16,23,4,5,7,1,2,1,1,1,1,1,5,1,1,1,1,1
2000,"NL",6000001,"P",34,15,24,2,2,61,5,9,1,1,1,1,5,18,1,1,9,1,2
2001,"AL",4500001,"P",10,8,11,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2002,"AL",4246878,"P",5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2003,"AL",1200001,"P",23,8,20,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,"AL",2200001,"P",17,4,9,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2
1996,"NL",109001,"P",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1997,"NL",153001,"P",1,2,1,2,1,3,1,2,1,1,1,1,1,2,1,1,2,1,1
1998,"NL",225001,"P",3,4,4,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1
1999,"NL",275001,"P",1,2,5,1,1,5,1,3,1,1,1,2,1,1,1,1,1,1,1
2000,"NL",625001,"P",1,3,5,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1
2001,"NL",1150001,"P",1,4,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
2002,"AL",1850001,"P",1,4,10,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2003,"NL",600001,"P",1,4,4,2,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1
2004,"AL",1800001,"P",1,4,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,"NL",1800001,"P",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1992,"NL",115001,"P",5,1,2,1,1,7,1,2,1,1,1,1,1,2,1,1,2,1,1
1993,"NL",122001,"P",10,5,12,1,2,14,2,3,2,1,1,1,1,4,1,1,5,1,1
1994,"NL",135001,"P",4,6,13,2,1,17,2,6,1,1,1,2,1,3,1,1,1,1,1
1995,"NL",210001,"P",19,10,22,1,1,34,2,7,1,1,1,3,2,4,1,1,6,1,1
1996,"AL",360001,"P",1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1998,"AL",275001,"P",7,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1999,"AL",450001,"P",34,11,30,2,3,7,1,1,1,1,1,1,2,2,1,1,2,1,1
2000,"AL",2100001,"P",33,10,30,2,1,3,1,2,1,1,1,1,1,1,1,1,2,1,1
2001,"AL",3300001,"P",19,17,18,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1
1995,"AL",109001,"P",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1997,"AL",150001,"P",1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1999,"NL",200001,"P",1,3,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
2000,"NL",205001,"P",5,5,21,2,3,14,1,2,1,1,1,1,1,9,1,1,2,1,1
2001,"NL",250001,"P",1,6,16,2,2,10,1,5,1,1,1,2,1,4,1,1,2,1,1
2002,"NL",370001,"P",1,6,8,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1
2004,"NL",1100001,"P",1,6,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,"NL",1600001,"P",1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,"NL",600001,"P",1,2,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,"NL",2000001,"P",1,5,7,2,3,4,1,1,1,1,1,1,1,4,1,1,1,1,1
2000,"NL",205001,"OF",31,45,3,2,1,109,13,21,5,2,3,9,7,38,1,1,3,2,4
2002,"NL",223001,"OF",47,108,6,3,2,195,23,41,12,2,8,16,18,69,1,2,4,2,2
2003,"NL",312501,"OF",6,9,1,1,1,26,3,5,2,1,1,3,3,10,1,1,1,1,1
1997,"NL",163001,"P",29,11,21,3,3,49,2,6,2,1,2,2,3,25,1,1,6,1,1
1998,"NL",250001,"P",31,19,26,5,4,53,8,7,2,1,2,3,11,30,1,2,6,1,1
1999,"NL",2075001,"P",35,21,22,1,2,65,2,4,1,1,1,3,4,40,1,1,9,1,1
2000,"NL",3633334,"P",31,11,28,4,3,56,2,9,3,1,1,2,3,22,1,1,9,1,1
2001,"NL",5333334,"P",34,5,18,2,1,63,3,6,2,1,1,4,3,31,1,1,6,1,2
2002,"AL",5833334,"P",2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2003,"NL",900001,"P",1,6,6,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1
2004,"NL",800001,"P",19,10,11,1,1,31,3,4,1,1,1,2,1,13,1,2,7,1,1
2005,"AL",2000001,"P",1,1,7,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,"AL",3150001,"P",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,"NL",327001,"OF",85,178,2,9,1,308,38,78,20,2,6,29,34,71,4,6,3,2,7
2007,"NL",380001,"OF",115,248,8,10,2,430,55,128,33,2,19,64,48,106,3,5,2,4,11
2008,"NL",395001,"OF",125,267,5,6,1,503,75,126,23,4,18,62,49,139,6,8,2,2,13
2009,"NL",2250001,"OF",114,202,4,2,2,430,49,112,15,3,14,48,57,102,5,5,1,3,7
